"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"977","glycerophospholipid metabolic process (GO:0006650)","15/64",0.110799633501933,0.50341819152004,0,0,1.51020408163265,3.32249702283643,"ABHD3;CPNE7;PIGQ;CPNE6;ABHD1;GPCPD1;PLA2G7;PRDX6;ABHD12;DPM2;ALDH5A1;ACP6;CPNE1;FAR1;SERINC5"
"978","mitotic cytokinesis (GO:0000281)","14/59",0.111441586733356,0.505070715181925,0,0,1.53472842077424,3.36758506763131,"SEPT11;RTKN2;ANK3;SEPT4;SEPT5;SEPT2;SEPT3;SON;INCENP;STMN1;CHMP4B;JTB;BBS4;SPTBN1"
"979","non-recombinational repair (GO:0000726)","12/49",0.111564270178293,0.505070715181925,0,0,1.59972997082721,3.50845488830427,"BABAM1;RAD52;XRCC6;DCLRE1C;SUMO1;KAT5;PAXX;PSMD14;POLM;RNF8;UBE2N;PRPF19"
"980","protein heterooligomerization (GO:0051291)","12/49",0.111564270178293,0.505070715181925,0,0,1.59972997082721,3.50845488830427,"CD74;SEPT11;CPSF7;XRCC6;CPSF6;MAT2A;TRPS1;CHMP2A;RIPK1;FARSA;GRIN2B;IKZF4"
"981","membrane fusion (GO:0061025)","13/54",0.111732246521435,0.505070715181925,0,0,1.56405159530477,3.4278535629948,"NSF;NAPA;NAPB;MIGA2;UBXN2A;DNM1;DNM2;NSFL1C;CHORDC1;VPS41;MFN1;BAX;VAMP2"
"982","cellular response to nutrient levels (GO:0031669)","13/54",0.111732246521435,0.505070715181925,0,0,1.56405159530477,3.4278535629948,"SREBF1;HSPA8;RIPOR1;XBP1;KCNB1;USP33;EHMT2;SREBF2;MAP1LC3A;MARS;GAS2L1;PDK2;FADS1"
"983","regulation of cytoskeleton organization (GO:0051493)","21/95",0.11215871696717,0.506482751390915,0,0,1.40038920852874,3.06382793919992,"EPHA5;DMTN;LRP1;STMN2;ARHGEF19;TWF2;BICD1;CORO1A;SORBS3;BICD2;PTK2;ATAT1;SYDE1;SH3BP1;STMN1;MLST8;FSCN1;ABL1;PLXNB1;GPM6B;MARK2"
"984","regulation of intracellular signal transduction (GO:1902531)","81/422",0.112370819266634,0.506924864557511,0,0,1.17427046776597,2.56689769188591,"RPL5;TRIO;PPP1R13B;FAM13B;GDI1;EHMT2;ZFAND6;ARAF;ARHGAP1;ARHGDIG;ARHGAP39;CHD4;NOC2L;SYDE1;FLCN;STK11;KAT5;ARHGDIA;MCF2L;CPNE1;RAC2;RFC5;PRMT5;PRKAB2;RALBP1;ARHGEF12;TBP;PLEKHG5;ARHGEF17;ARHGEF19;PPP2R5B;HUS1;ARHGEF18;RNF41;TTI1;ARHGEF9;CSNK2B;ARHGEF4;ARHGEF1;ARHGEF2;NGEF;OPTN;TELO2;HDAC1;RPL11;NOP2;PIK3R2;RELA;FGD2;ARHGAP22;ABR;RHOT2;CHN1;SMYD2;ANKRD54;PAK6;PIP5K1C;SRGAP2;MTA2;MBD3;PLK3;TAF10;DAB2IP;MYO9B;INHBA;SSRP1;HIPK1;PTPN13;MAPK14;NET1;ARHGAP33;BOP1;ARHGAP32;MAPK11;PEX5L;ARHGAP31;TTC5;TRIP10;PIN1;NOP53;RAD9A"
"985","regulation of cytokine-mediated signaling pathway (GO:0001959)","20/90",0.114110314997977,0.514249429721846,0,0,1.40983606557377,3.06017553415416,"CD74;HSP90AB1;TRADD;SPPL2B;STAT2;HIPK1;TANK;PIAS1;IKBKB;CASP8;SHARPIN;SUMO1;IRAK1;MADD;TAX1BP1;RIPK1;RBCK1;GAS6;JAK1;IFNAR1"
"986","cellular response to epidermal growth factor stimulus (GO:0071364)","7/25",0.114822363287639,0.51484491983215,0,0,1.91754090789126,4.15026612011157,"MBD4;MARS;DAB2IP;INPP5K;PLCG1;PDE8A;ZPR1"
"987","cellular response to vascular endothelial growth factor stimulus (GO:0035924)","7/25",0.114822363287639,0.51484491983215,0,0,1.91754090789126,4.15026612011157,"MAP2K3;NR4A1;NOTCH1;DAB2IP;PRKD1;MAPK14;VEGFA"
"988","long-chain fatty acid transport (GO:0015909)","7/25",0.114822363287639,0.51484491983215,0,0,1.91754090789126,4.15026612011157,"SLC27A1;PRKAB2;FABP3;ACSL1;APOE;ACSL3;SLC27A2"
"989","long-chain fatty-acyl-CoA metabolic process (GO:0035336)","7/25",0.114822363287639,0.51484491983215,0,0,1.91754090789126,4.15026612011157,"ACSL1;TECR;ACSL6;ELOVL6;FAR1;ACSBG1;ACSL3"
"990","regulation of cellular protein localization (GO:1903827)","7/25",0.114822363287639,0.51484491983215,0,0,1.91754090789126,4.15026612011157,"DVL1;DVL3;PIN1;ATP13A2;CSNK1E;LCP1;RAB11FIP5"
"991","transcription, DNA-templated (GO:0006351)","69/356",0.115653733595268,0.518049367739047,0,0,1.18812801558143,2.56297582281707,"CCNK;CALCOCO1;ELL;THRA;LDB1;ASH2L;YBX1;ARRB2;AFF4;BACH2;SNAPC2;TRPS1;SNAPC4;NELFB;NELFCD;NELFA;NELFE;GTF2I;MEF2A;PRMT5;TBP;TSC22D1;ASH1L;POLRMT;TAF6L;KAT2A;IRF3;NFX1;PTMA;DDX5;ATF6B;MAX;CTR9;DTX1;WDR61;RPAP1;POLR2A;POLR2C;HSF1;DVL1;DVL2;POLR2E;IVNS1ABP;XBP1;MTERF3;POLR3GL;TAF10;SSRP1;SMARCA1;GTF2H3;USF2;GTF2H5;USF1;CDK9;PPP5C;TADA2A;FUBP3;FUBP1;NFIC;ERCC2;TCEA2;PAF1;RNPS1;MMS19;TARDBP;RBMX;NFE2L1;NFKBIB;NFE2L2"
"992","positive regulation of programmed cell death (GO:0043068)","51/257",0.11726148608463,0.522605451608231,0,0,1.22289351932985,2.62108749672961,"MTCH1;TRIO;TRADD;PDCD5;CCAR2;FLCN;AIFM1;TCTN3;MCF2L;RBM5;UNC13B;BNIP3L;ARHGEF12;PRMT2;APAF1;ARHGEF17;PLEKHG5;DAPK3;ARHGEF19;ARHGEF18;SEPT4;DNM2;ARHGEF9;BIN1;ARHGEF4;ARHGEF1;ITGA6;ARHGEF2;NGEF;DIABLO;HTRA2;HDAC6;FGD2;APH1A;PTPA;ABR;NCSTN;ABL1;SAP18;RIPK1;APBB1;SUDS3;IP6K2;DAB2IP;GADD45G;NET1;DNAJA1;MAP3K10;BAX;RNPS1;MAP3K11"
"993","regulation of hydrolase activity (GO:0051336)","18/80",0.117854744453198,0.522605451608231,0,0,1.43241373346017,3.06293371259715,"EPHA5;RALBP1;CAMK2D;BRSK2;ARHGAP1;DAB2IP;ADAP1;RAP1GAP;PTK2;FGD2;SYDE1;SIPA1L1;SNRNP70;CHN1;PLXNB2;PLXNB1;CDK5RAP3;NGEF"
"994","protein localization to microtubule organizing center (GO:1905508)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"SPAG5;CEP131;CEP83;CSNK1D;BBS4"
"995","Notch receptor processing (GO:0007220)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"APH1A;GALNT11;NCSTN;YBX1;DLL1"
"996","protein transport along microtubule (GO:0098840)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"IFT74;IFT81;IFT27;WDR34;IFT57"
"997","regulation of membrane depolarization (GO:0003254)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"CAMK2D;FHL1;SCN3B;SCN1B;SCN2B"
"998","heme biosynthetic process (GO:0006783)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"SLC25A38;ALAD;ALAS1;UROS;NFE2L1"
"999","activation of protein kinase A activity (GO:0034199)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"ADCY9;PRKAR1A;PRKAR2B;PRKAR2A;ADCY3"
"1000","protein localization to chromatin (GO:0071168)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"MAU2;RUVBL2;SGF29;LEMD2;CHMP7"
"1001","linoleic acid metabolic process (GO:0043651)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"FADS2;ACSL1;GSTP1;ALOXE3;FADS1"
"1002","histone H2A acetylation (GO:0043968)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"MORF4L1;NAA40;RUVBL2;DMAP1;BRD8"
"1003","positive regulation of mRNA processing (GO:0050685)","5/16",0.118083637747929,0.522605451608231,0,0,2.24089560291341,4.78736446103663,"THRAP3;CELF3;PAF1;PRDX6;RBMX"
"1004","smoothened signaling pathway (GO:0007224)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"EVC2;TCTN3;TCTN2;PTCH1;MAP3K10;IFT27;HES5;SEPT2"
"1005","fatty-acyl-CoA biosynthetic process (GO:0046949)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"SLC25A1;ACSL1;TECR;ACSL6;PPT1;ELOVL6;ACSBG1;ACSL3"
"1006","'de novo' posttranslational protein folding (GO:0051084)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"GAK;DNAJB1;HSPA8;HSPH1;HSPA5;DNAJC7;SELENOF;HSPA14"
"1007","protein localization to lysosome (GO:0061462)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"AP4M1;SNX16;CD81;HGS;VPS4A;AP3D1;NAGPA;KPTN"
"1008","regulation of sodium ion transmembrane transport (GO:1902305)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"CAMK2D;SLMAP;FXYD1;ATP2B4;FXYD5;SCN3B;SCN1B;SCN2B"
"1009","negative regulation of stress-activated MAPK cascade (GO:0032873)","8/30",0.119935792106369,0.527646165669148,0,0,1.79312579312579,3.80285893200951,"PER1;PINK1;HDAC3;GSTP1;GPS2;FOXM1;ZMYND11;MEN1"
"1010","regulation of Notch signaling pathway (GO:0008593)","16/70",0.121224276322628,0.532259705831994,0,0,1.46172251441677,3.08439957147591,"GALNT11;PRKCI;POGLUT1;NOTCH1;FBXW7;ARRDC1;DTX1;RFNG;DLL1;DLK2;TSPAN14;ZMIZ1;TSPAN17;AAK1;HIF1AN;LLGL1"
"1011","Rab protein signal transduction (GO:0032482)","16/70",0.121224276322628,0.532259705831994,0,0,1.46172251441677,3.08439957147591,"RAB2B;RAB4B;GDI1;RAB1B;DNAJC27;RAB11A;RAB40C;RAB14;RAB26;RAB15;RAB34;RAB12;RAB24;RAB18;IFT27;RAB6A"
"1012","negative regulation of protein kinase B signaling (GO:0051898)","9/35",0.123022399668691,0.537496488316259,0,0,1.70701357466063,3.57685717540171,"SLC9A3R1;FLCN;PLEKHA1;PDCD6;PPP2R5B;INPP5K;TSC2;ARRB2;NOP53"
"1013","regulation of microtubule polymerization (GO:0031113)","9/35",0.123022399668691,0.537496488316259,0,0,1.70701357466063,3.57685717540171,"PSRC1;DCTN1;STMN1;AKAP9;PRUNE1;STMN2;ABL1;ARL2;EML2"
"1014","cholesterol biosynthetic process (GO:0006695)","9/35",0.123022399668691,0.537496488316259,0,0,1.70701357466063,3.57685717540171,"FDPS;ARV1;MVK;GGPS1;CNBP;SC5D;APOE;DHCR7;FDFT1"
"1015","carboxylic acid transmembrane transport (GO:1905039)","9/35",0.123022399668691,0.537496488316259,0,0,1.70701357466063,3.57685717540171,"SLC5A6;SLC7A5;SLC46A1;SLC7A6;SLC38A7;SLC7A11;SLC7A10;SLC38A3;SLC38A2"
"1016","positive regulation of NIK/NF-kappaB signaling (GO:1901224)","9/35",0.123022399668691,0.537496488316259,0,0,1.70701357466063,3.57685717540171,"PTP4A3;IRAK1;PDCD4;ILK;ACTN4;COPS8;TANK;RELA;TLR3"
"1017","positive regulation of mitochondrion organization (GO:0010822)","27/128",0.124429960487444,0.541683334790629,0,0,1.31938677738742,2.74961825636116,"USP36;GSK3A;PDCD5;HTRA2;PARK7;ZDHHC8;MIEF1;UBE2L3;CAMKK2;CYB5R1;UBL5;ABLIM3;RAC2;SNIP1;VPS35;PRELID3A;ZBTB17;FBXW7;STARD7;DDHD1;ATG13;SREBF2;KAT2A;PINK1;PPIF;BAX;BAP1"
"1018","peptidyl-proline modification (GO:0018208)","10/40",0.124712856083808,0.541683334790629,0,0,1.64388311045072,3.4221394217705,"FKBP2;NTMT1;OGFOD1;FKBP8;PPIF;PPIE;PIN1;FKBP4;PPIB;PPIA"
"1019","androgen receptor signaling pathway (GO:0030521)","10/40",0.124712856083808,0.541683334790629,0,0,1.64388311045072,3.4221394217705,"MED12;MBD4;DDX5;DAXX;MED24;KAT5;RNF14;THRAP3;RNF4;PIAS1"
"1020","negative regulation of catabolic process (GO:0009895)","10/40",0.124712856083808,0.541683334790629,0,0,1.64388311045072,3.4221394217705,"CST3;PRKCG;BSCL2;ACTN3;ADGRB1;FLNA;AZIN2;PIN1;PHB;MAD2L1"
"1021","regulation of intracellular transport (GO:0032386)","10/40",0.124712856083808,0.541683334790629,0,0,1.64388311045072,3.4221394217705,"NUP214;DYNC1H1;PINK1;LAMP1;SPAG5;CAPN10;ATP13A2;LCP1;HAP1;AAAS"
"1022","intraciliary transport involved in cilium assembly (GO:0035735)","10/40",0.124712856083808,0.541683334790629,0,0,1.64388311045072,3.4221394217705,"IFT74;KIF3A;IFT81;WDR60;CEP131;IFT27;KIF3C;IFT57;WDR34;DYNLL2"
"1023","fatty acid oxidation (GO:0019395)","12/50",0.125396658757841,0.544120985558216,0,0,1.55753791257806,3.23387437510153,"ACADVL;PHYH;SLC25A17;ECHS1;ECI1;NDUFAB1;ECHDC2;PEX2;ACADM;ADIPOR1;SLC27A2;ADIPOR2"
"1024","calcium ion transmembrane transport (GO:0070588)","19/86",0.126505459030884,0.547359594965071,0,0,1.3991514418373,2.89270337590223,"TRPC4;CACNA2D1;ATP2B4;SPG7;PHB;ATP2C1;GRIN2C;MCOLN1;PHB2;TRPC4AP;GRIN2B;RYR3;SLC8A1;CACNB3;PMPCA;ITGAV;GAS6;MICU1;SLC25A23"
"1025","cellular response to hexose stimulus (GO:0071331)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"UNC13B;XBP1;KCNB1;SLC2A5;GAS6;PCK2"
"1026","negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"YWHAB;MGRN1;PALM;STMN1;GPRASP1;BICD1"
"1027","branched-chain amino acid catabolic process (GO:0009083)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"ACAD8;BCKDK;HMGCL;IVD;BCAT1;DLD"
"1028","regulation of nuclear division (GO:0051783)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"PRMT5;DAPK3;CDC16;PIN1;CDK13;OBSL1"
"1029","mitochondrial calcium ion transmembrane transport (GO:0006851)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"PMPCA;PHB;SPG7;SLC25A23;MICU1;PHB2"
"1030","glutamate metabolic process (GO:0006536)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"GLUD1;GCLC;OAT;ALDH5A1;ALDH18A1;PRODH"
"1031","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"XBP1;NOTCH1;SMAD5;RELA;VEGFA;NFE2L2"
"1032","establishment of spindle orientation (GO:0051294)","6/21",0.12902725287603,0.547359594965071,0,0,1.97209854556248,4.03832857776128,"SPAG5;DCTN1;NDE1;ZW10;MAP4;LLGL1"
"1033","vesicle budding from membrane (GO:0006900)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"ATP8A1;VPS4A;MYO18A;WASL"
"1034","regulation of rRNA processing (GO:2000232)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"USP36;DIMT1;BUD23;NUDT16"
"1035","protein import into peroxisome matrix (GO:0016558)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"PEX16;PEX5L;PEX5;PEX2"
"1036","negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"DMTN;AP1AR;ACTN4;CORO1C"
"1037","eye photoreceptor cell development (GO:0042462)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"THY1;CEP290;BBS4;VEGFA"
"1038","cargo loading into COPII-coated vesicle (GO:0090110)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"SEC13;MIA3;SEC24C;SEC31A"
"1039","positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"XBP1;TMEM33;DAB2IP;BAX"
"1040","negative regulation of ATP metabolic process (GO:1903579)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"FLCN;MLXIPL;ACTN3;PPIF"
"1041","protein hydroxylation (GO:0018126)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"OGFOD1;P3H1;P3H3;HIF1AN"
"1042","peptidyl-methionine modification (GO:0018206)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"NAA60;NAA20;NAA25;NAA15"
"1043","endosome transport via multivesicular body sorting pathway (GO:0032509)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"VCP;TMEM50A;SNF8;UBXN6"
"1044","positive regulation of mRNA metabolic process (GO:1903313)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"UPF1;PNPT1;CNOT7;CNOT8"
"1045","positive regulation of neuron migration (GO:2001224)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"SEMA6A;DAB2IP;NSMF;ARHGEF2"
"1046","microtubule anchoring (GO:0034453)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"BCCIP;BICD1;BICD2;CLASP2"
"1047","regulation of retrograde protein transport, ER to cytosol (GO:1904152)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"BRSK2;OS9;EDEM2;DERL2"
"1048","regulation of protein glycosylation (GO:0060049)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"GOLGA2;HPF1;WARS;CHORDC1"
"1049","Golgi localization (GO:0051645)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"SLC9A3R1;RIPOR1;STK25;COPG1"
"1050","positive regulation of skeletal muscle tissue development (GO:0048643)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"ACTN3;GPC1;FLOT1;DLL1"
"1051","histone arginine methylation (GO:0034969)","4/12",0.129595614847553,0.547359594965071,0,0,2.46469890240285,5.03620881395434,"PRMT5;PRMT2;PRMT1;PRMT3"
"1052","positive regulation of gene expression (GO:0010628)","142/771",0.13239649307834,0.556092033954284,0,0,1.11697483768589,2.25847187851796,"RPL5;PDCD5;PARK7;CLU;FGF2;ACTB;TRIM28;KAT5;VPS35;UBAP2L;PIM2;RNF111;MAP2K3;SMARCC2;MAP2K2;DIMT1;RPL23;ANK3;PIAS1;TFR2;HGS;PHIP;RPL26;CLOCK;KMT2E;DDX5;NOTCH1;PHB;SEC14L2;FXR1;FXR2;IRAK1;DEAF1;DDRGK1;DVL1;DVL2;DVL3;INPP5K;DRD1;IVNS1ABP;SRPK2;SMAD2;XRCC6;SS18L1;H3F3A;SS18L2;FN1;PYM1;UPF3B;UPF3A;NR1D2;BRAF;SNF8;INHBA;NR1D1;EEF2;SMARCA1;SMARCA2;BTBD8;TRERF1;SMAD5;MLXIPL;DAB2;FUBP3;FUBP1;TADA3;HNRNPD;MMS19;NFE2L1;NFE2L2;RNF187;CDKN1C;RNF10;GSK3A;CALCOCO1;RNF14;PHF1;ILK;FOXM1;MED12;IKBKB;RPS4X;RBM3;LYL1;BUD23;CEP290;CD34;SS18;WARS;TBP;PRMT2;DNM2;ACTA1;KAT2A;MED24;PSRC1;THRAP3;MTF2;MAPRE3;GAS6;TLR3;RBM22;RAMP3;USP16;HDAC1;WBP2;ZBTB48;RPL11;CXXC1;RNF4;PPM1F;RELA;CAMKK2;TAF1D;POLR2A;U2AF2;POLR2E;APBB1;SF3B1;HES5;MBD4;CD74;ARNT2;NPM1;USP21;NTRK3;CNBP;NR1H2;WNT7A;SLC50A1;MAPK14;HNRNPAB;KLF2;VEGFA;MAPK11;MYBBP1A;RPS6KB1;ERCC2;TAF8;NAA15;EIF3C;ZPR1"
"1053","phosphatidylcholine metabolic process (GO:0046470)","16/71",0.133221726827026,0.556092033954284,0,0,1.43505913556524,2.89270670444896,"ACHE;SLC27A1;PLA2G12A;SLC44A4;PCYT1A;CHKB;ABHD4;SLC44A2;STARD7;PLA2G4E;ABHD3;ABHD1;PLA2G16;PHOSPHO1;LPCAT4;CSNK2B"
"1054","phosphate-containing compound metabolic process (GO:0006796)","37/183",0.133485728578415,0.556092033954284,0,0,1.25110393394453,2.51942394491597,"ISYNA1;PLPPR2;PLPPR3;SLC20A1;INPPL1;NUDT3;NT5C;PPP3CA;PPIP5K1;INPP5D;ACP6;INPP5J;INPP5K;PLCG1;IP6K1;NADK;IP6K2;PRKCG;GPX4;PLA2G4E;TNK2;LIMK2;PPP1CA;PTPRD;BCKDK;PLA2G16;PLPP5;PFKL;G6PC3;LPCAT4;PI4KA;ALDOC;PLCH2;TOP1;CALM1;ALDOA;PFKM"
"1055","intracellular steroid hormone receptor signaling pathway (GO:0030518)","15/66",0.135269204104032,0.556092033954284,0,0,1.45080532212885,2.9023191909642,"MBD4;CALCOCO1;DAXX;DDX5;RNF14;WBP2;PHB;SAFB;RNF4;PIAS1;MED12;MED24;KAT5;THRAP3;TADA3"
"1056","sphingolipid biosynthetic process (GO:0030148)","15/66",0.135269204104032,0.556092033954284,0,0,1.45080532212885,2.9023191909642,"CERS4;CERS5;SPHK2;GBA;ELOVL6;HACD3;SMPD2;SGPL1;PRKD3;PRKD1;DEGS2;ALOXE3;CERS1;CSNK1G2;CERS2"
"1057","positive regulation of synapse assembly (GO:0051965)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"PTPRD;BHLHB9;NLGN2;CLSTN3;CLSTN1;WNT7A;IL1RAP"
"1058","response to growth factor (GO:0070848)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"URI1;MAPK7;PLK5;RPS6KB1;TWF2;HTRA2;HDAC6"
"1059","positive regulation of interferon-beta production (GO:0032728)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"MAVS;TBK1;IRF3;RIOK3;POLR3C;FLOT1;TLR3"
"1060","regulation of microtubule-based process (GO:0032886)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"ATAT1;MACF1;BICD1;HDAC6;BICD2;CLASP2;KLHL42"
"1061","positive regulation of glucose import (GO:0046326)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"PRKCI;CAPN10;AKT2;PIK3R3;PIK3R2;SORBS1;ARPP19"
"1062","cytoskeleton-dependent intracellular transport (GO:0030705)","7/26",0.135415042878924,0.556092033954284,0,0,1.81650831353919,3.63194638602189,"TUBA1A;HOOK2;KIF5B;KIF5A;KIF3C;DYNLL2;DYNC1I1"
"1063","DNA repair (GO:0006281)","56/288",0.137672021181515,0.556092033954284,0,0,1.19220579526446,2.36400231568862,"RPAIN;DCLRE1C;MPG;PARK7;ALKBH3;BABAM1;ALKBH2;KAT5;TRIM28;PAXX;SUMO1;EME2;ALKBH1;FAAP100;MEN1;RFC5;UPF1;SLC30A9;ACTR5;RECQL;HUS1;WRNIP1;RAD23A;CSNK1E;INIP;DDB2;EXD2;VCP;RNASEH2A;DDX1;RNF8;FAAP20;RECQL4;POLD3;ABL1;ASCC2;MBD4;NPM1;CENPX;UBE2B;EYA1;INO80;MLH1;GTF2H3;GTF2H5;FANCG;RAD52;TDP1;APEX1;APLF;ERCC2;UBE2N;NABP2;MMS19;NOP53;RAD9A"
"1064","regulation of synaptic transmission, dopaminergic (GO:0032225)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"FLOT1;DRD1;CNTNAP4"
"1065","regulation of establishment of protein localization to mitochondrion (GO:1903747)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"DNAJA1;SREBF1;PINK1"
"1066","ribosomal large subunit export from nucleus (GO:0000055)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"NPM1;NUP88;NOP53"
"1067","response to magnesium ion (GO:0032026)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"KCNA1;ANK3;RYR3"
"1068","galactose catabolic process (GO:0019388)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"GALE;GALT;PGM1"
"1069","negative regulation of protein complex disassembly (GO:0043242)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"RUBCN;UBQLN4;HDAC6"
"1070","positive regulation of IRE1-mediated unfolded protein response (GO:1903896)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"TMEM33;DAB2IP;BAX"
"1071","late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"TMEM50A;SNF8;VPS28"
"1072","regulation of protein ADP-ribosylation (GO:0010835)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"HPF1;WARS;TINF2"
"1073","fatty acid alpha-oxidation (GO:0001561)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"PHYH;SLC25A17;SLC27A2"
"1074","regulation of nitrogen compound metabolic process (GO:0051171)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"LRP1;SELENOS;APOE"
"1075","alpha-amino acid biosynthetic process (GO:1901607)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"GATM;ALDH18A1;BCAT1"
"1076","regulation of lipid transport (GO:0032368)","3/8",0.138738958646608,0.556092033954284,0,0,2.95729537366548,5.8411348035131,"LRP1;NR1H2;ITGAV"
